OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
70309,PILOT #1165,SR-18 & SR-128,Jal,NM,593,3.36566666
70310,LANCASTER CONVENIENCE,US-2 & US-70,Lancaster,MA,34,3.70566666
70311,RACING MART,SR-8,Adams,MA,215,3.699
70313,Flyer's #3207,"SR-143, EXIT 2",Phoenix,AZ,930,3.389
70314,CASEYS #2721,US-34,Lincoln,NE,413,3.3365
70318,LOVES TRAVEL STOP #738,"I-30/US-67, EXIT 122 & SR-19/SR-11",Sulphur Springs,TX,723,3.309
70319,SPEEDWAY #3650,"I-76, EXIT 11 & SR-261",Wadsworth,OH,305,3.699
70320,SPEEDWAY #7177,"I-24, EXIT 158 & SR-27",Jasper,TN,285,3.014
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.759
70321,PILOT TRAVEL CENTER #1132,SR-171 & SR-78,Brawley,CA,900,4.799
70321,PILOT #1132,SR-171 & SR-78,Brawley,CA,900,4.859
70321,PILOT #1132,SR-171 & SR-78,Brawley,CA,900,4.899
70322,INDIAN HILL IRVING,SR 6,Greenville,ME,170,3.86566666
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.589
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.389
70323,LOVES TRAVEL STOP #750,I-74 EXIT 206,Oakwood,IL,280,3.489
70324,LOVES TRAVEL STOP #729,CR-17 & US-20,Goshen,IN,465,3.72233333
70325,KWIK STAR #927,US-169 & US-169 BUS/US-20 BUS,Fort Dodge,IA,433,3.20233333
70326,PILOT #1207,"I-20, EXIT 79 & SR-464",Monahans,TX,710,3.46566666
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.329
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.379
70328,Thorntons #7,US-12 & US-45,Franklin Park,IL,290,3.679
70329,1 STOP TRAVEL PLAZA,US-14 & US-83,Pierre,SD,571,3.38233333
70331,LOVES TRAVEL STOP #707,"I-64, EXIT 21",Covington,VA,185,3.649
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20135966
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20228691
70332,FLYING J #1201,HWY 10 & HWY 9,Inglewood,ON,720,4.20445208
70333,KWIK STAR #932,"I-80, EXIT 143 & CR-S14",Altoona,IA,320,2.959
70334,KWIK TRIP #1021,SR-11 & CR-E,Brodhead,WI,420,3.41566666
70335,PILOT #1200,HWY 43,Valleyview,AB,80,4.62238967
70336,SPEEDWAY #3962,"I-39,  EXIT 3 & SR-9",Roscoe,IL,293,3.469
70337,LOVES TRAVEL STOP #700,I-10 EXIT 404 & SR-467,Sonora,TX,710,3.64733333
70338,LOVES TRAVEL STOP #747,"I-75, EXIT 90",Sidney,OH,411,3.34566666
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.78709821
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.79697943
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.78815497
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.7895647
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.79768679
70339,FLYING J #1197,HWY 3,Jaffray,BC,50,4.78604192
70340,PIT STOP,SR-53 & SR-74,Joliet,IL,399,3.499
70341,LOVES TRAVEL STOP #741,US-29,Reidsville,NC,65,3.999
70342,AF TRUCK CENTER,"I-294, EXIT 33 & SR-64",Melrose Park,IL,293,3.459
70343,PILOT TRAVEL CENTER #1103,"I-5, EXIT 208 & SR-530",Arlington,WA,962,4.559
70344,KWIK TRIP #928,US-169,Princeton,MN,451,3.399
70345,LOVES TRAVEL STOP #742,"I-196, EXIT 52",Holland,MI,406,4.089
70346,Kwik Star #924,SR-17 & US-20 EXIT 140,Webster City,IA,433,3.20233333
70349,WEIGELS #90,SR-139 & SR-66,Kodak,TN,405,3.199
70350,CIRCLE K #2741859,CR-802,Brownsville,TX,665,3.029
70351,MAVERIK COUNTRY STORE #606,US-91,Franklin,ID,825,3.579
70352,KWIK TRIP #1019,CR-5 & SR-65,Isanti,MN,448,3.474
70353,ASAP General Store #314,"US-62, US-81, SR-9",Chickasha,OK,483,3.13233333
70357,Certified Oil #400489,"I-71, EXIT 104",Columbus,OH,315,3.409
70358,FOOD N FUEL #25,SR-15 & US-12,Milbank,SD,248,3.369
70359,PILOT # 1185,"I-15, EXIT 9   3",Littlefield,AZ,910,3.689
70359,PILOT DEALER #1185,"I-15, EXIT 9   3",Littlefield,AZ,910,3.709
70360,MAVERIK COUNTRY STORE #595,"I-84, EXIT 28",Caldwell,ID,785,3.369
70361,MAVERIK COUNTRY STORE #599,US-89 & CR-122,Thayne,WY,825,3.669
70366,FAST STOP,US-41,Escanaba,MI,360,3.399
70371,KENT KWIK #440,US-277,Haskell,TX,575,3.539
70373,KWIK TRIP #791,US-45 & SR-54,New London,WI,582,3.484
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.449
70374,LOVES TRAVEL STOP #746,I-72 & SR-121,Decatur,IL,280,3.489
70375,QUIKTRIP #1853,US-81,Decatur,TX,630,2.899
70376,QUIKTRIP #1935,SR-183,Dallas,TX,630,2.97566666
70377,WEIGELS #81,I-81 & SR-32,Morristown,TN,405,3.259
70379,SPEEDWAY #7209,US-411 & SR-20,Cartersville,GA,18,3.11566666
70380,LOVES TRAVEL STOP #714,"I-85, EXIT 29",Charlotte,NC,46,3.52233333
70383,SPEEDWAY #4400,I-10 & SR-59,Loxley,AL,715,3.28233333
70385,LONGHORN EXPRESS,US-70,Ardmore,OK,253,3.009
70388,PILOT #1205,"I-20, EXIT 80",Monahans,TX,710,3.46566666
70389,PILOT #1145,SR-191,Midland,TX,710,3.56566666
70390,FLYING J #1206,SR-302 & CR-313,Kermit,TX,710,3.25566666
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.299
70391,MACH 1 #12,I-57 EXIT 65,West Frankfort,IL,510,3.199
70403,MAVERIK COUNTRY STORE #607,"I-90, EXIT 1",Post Falls,ID,970,3.37566666
70404,MAVERIK COUNTRY STORE #602,"I-25 EXIT, 138",Colorado Springs,CO,803,3.289
70405,LOVES TRAVEL STOP #760,SR-18 & SR-234,Eunice,NM,593,3.329
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.749
70406,LOVES TRAVEL STOP #754,SR-251,Rochelle,IL,520,3.849
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.639
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.539
70407,BOLLA MARKET,"I-495, EXIT 57",Islandia,NY,83,3.599
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,4.039
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.639
70408,BOLLA MARKET,"I-495, EXIT 64",Medford,NY,83,3.539
70409,SPEEDWAY #6512,"I-196, EXIT 49 & SR-40",Holland,MI,456,3.899
70410,SPEEDWAY #4107,I-285 & US-78,Stone Mountain,GA,18,3.529
70411,MARATHON,SR-72,Elberton,GA,16,3.899
70413,CASEYS #3782,US-169 & SR-2,Mount Ayr,IA,320,3.164
70415,GARDEN TRUCK STOP,SR-55 /EXIT 35,Vineland,NJ,150,3.999
70416,ALLSUPS CONVENIENCE STORE #2361,US-54 & US-287,Stratford,TX,585,2.95733333
70417,CASEYS #3434,US-63,Denver,IA,565,3.499
70419,FUEL AMERICA TRAVEL CENTER,I-35 EXIT 24,Laredo,TX,693,3.099
70420,Circle K #2709302,SR-67,Decatur,AL,615,3.50733333
70421,CASEYS #3581,US-62/US-67,Corning,AR,695,3.28233333
70422,CIRCLE K #2741675,"I-10, EXIT 134",Tolleson,AZ,930,3.519
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.649
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.449
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.459
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.549
70423,LOVES TRAVEL STOP #763,I-90 & US-20,Hampshire,IL,290,3.489
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.589
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.289
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.479
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.279
70424,LOVES TRAVEL STOP #743,"I-75, EXIT 144A",Bridgeport,MI,260,3.389
70425,LOVES TRAVEL STOP #731,"I-79, EXIT 105 & SR-108",Slippery Rock,PA,165,4.249
70426,BISHOPS TRAVEL CENTER,US-27,Attapulgus,GA,20,3.699
70427,PARKERS #64 (DISCOUNT AVAILABLE),SR-307,Savannah,GA,195,3.03233333
70428,PARKERS #63 (DISCOUNT AVAILABLE),US-301,Jesup,GA,195,3.11566666
70429,BP,SR-76,Adel,GA,10,2.969
70430,SPRINT FOODS #715,I-520 & SR-56,Augusta,GA,135,3.19233333
70431,TA EXPRESS HOLSTEIN #941,I-20 E,Holstein,IA,527,3.559
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.499
70432,GAS N WASH,SR-43,Frankfort,IL,365,3.599
70433,GAS N WASH,SR-126,Plainfield,IL,290,3.599
70434,HUCKS FOOD & FUEL #371,SR-148 & SR-142,Mount Vernon,IL,340,3.099
70436,CASEYS #3492,US-36,Marysville,KS,413,3.299
70437,Thorntons #155,"SR-1020 N, & SR1065 E",Louisville,KY,415,2.90566666
70438,BREAU BRIDGE TRUCKSTOP AND CASINO,SR-94,Breaux Bridge,LA,730,3.229
70439,CHEVRON,I-20 & SR-151,Arcadia,LA,590,3.189
70440,MOUND MINI MART,I-696,Warren,MI,325,3.699
70441,BREAK TIME #3165,US-50 & SR-13,Warrensburg,MO,400,3.29233333
70442,GOLDEN GATE PETRO,I-580 & US-50,Carson City,NV,966,3.599
70443,GLUCKSTADT FLEETWAY,"I-55, EXIT 112",Madison,MS,760,3.199
70445,CASEYS #3514,SR-1,Oakes,ND,341,3.38233333
70446,ALLSUPS CONVENIENCE STORE #2220,US-285,Loving,NM,640,3.599
70447,84 QUIK STOP,"I-84, EXIT 3 & US-6",New Hampton,NY,120,3.699
70447,84 QUIK STOP,"I-84, EXIT 3 & US-6",New Hampton,NY,120,3.459
70448,CIRCLE K #4707623,"I-81, EXIT 31",Brewerton,NY,220,4.089
70450,QUEENSBURY,SR-149,Queensbury,NY,12,3.789
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.849
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.789
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.779
70452,LOVES TRAVEL STOP #749,SR-78,Westmorland,CA,900,4.889
70453,MARIETTA PETROLEUM,"I-35, EXIT 15 & SR-32",Marietta,OK,253,2.92233333
70454,DANDY MINI MART #36,US-220,Monroeton,PA,200,4.03233333
70455,RUTTERS #37,US-332/US-22 & SR-75,Mifflintown,PA,70,4.099
70456,RUTTERS #67,SR-16 & SR-75,Mercersburg,PA,70,4.399
70457,RUTTERS #15,"I-83, EXIT 22 & SR-4009",York,PA,70,4.199
70458,STOP-A MINIT,US-25 & SR-418,Pelzer,SC,30,2.899
70459,GET N GO #22,I-90 & SR-115,Sioux Falls,SD,530,2.939
70460,ALLSUPS CONVENIENCE STORE #2371,US-87,San Angelo,TX,612,3.20566666
70461,CIRCLE K #2741074,I-35 & FM-1103,New Braunfels,TX,740,2.844
70463,CIRCLE K #2741496,US-290,Chappell Hill,TX,670,2.999
70464,GOLDEN GATE PETEROLEUM 24 RD,US-6,Grand Junction,CO,810,3.539
70466,Circle K #2741925,SR-19,Trinity,TX,670,2.899
70467,QUIKTRIP #598,"I-80, EXIT 439, SR-370",Omaha,NE,486,2.92733333
70468,CIRCLE K #2741325,I-14 & SR-121,Belton,TX,765,2.88566666
70469,TA EXPRESS #286,I-30 & SR-423,Mount Vernon,TX,637,3.299
70472,SHELL/ONE9 #1304,I-820 & CR-156,Fort Worth,TX,630,2.89233333
70474,EXXON,"I-30, EXIT 42A",Dallas,TX,630,3.499
70476,KWIK TRIP #1037,SR-65/23,Mora,MN,451,3.394
70478,TA Express Salina,"I-70, EXIT 56",Salina,UT,835,3.649
70479,CROSSROADS MARKET,US-60 & SR-657,Gladstone,VA,185,3.439
70480,BIG B TRUCK STOP,"I-90, EXIT 321",Sprague,WA,962,3.899
70481,GOHL POST BP,"I-39, EXIT 100",Endeavor,WI,420,3.17566666
70482,BIG D OIL #19,SR-259 & SR-387,Midwest,WY,790,3.459
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.439
70483,BOLLA MARKET,SR-27 & CR-47,Copiague,NY,83,3.399
70484,ALLSUPS CONVENIENCE STORE #2117,SR-18 & CR-97,Lovington,NM,700,3.104
70485,ALLSUPS CONVENIENCE STORE #2145,SR-132,Hobbs,NM,593,3.38233333
70488,ALLSUPS CONVENIENCE STORE #2365,US-380 & SR-214,Plains,TX,700,3.369
70491,MFA OIL PETRO CARD 24,US-36,Hamilton,MO,276,3.24066666
70492,KWIK TRIP #1033,US-51 EXIT 191B,Wausau,WI,395,3.454
70493,LOVES TRAVEL STOP #759,US-63/SR-11,Hazen,AR,695,3.22566666
70494,7-ELEVEN #37570,I-76/US-6,Commerce City,CO,800,3.639
70495,LOVES TRAVEL STOP #689,US-65 & US-82,Lake Village,AR,695,3.269
70496,KWIK TRIP #1015,"I-43, EXIT 171",Denmark,WI,582,3.36233333
70498,KWIK TRIP #939,"SR-29, EXIT 101",Stanley,WI,295,3.469
70500,STRIPES 7FLEET #42526,SR-289,Lubbock,TX,700,3.05566666
70501,STRIPES 7FLEET #42527,SR-191 & US-349,Midland,TX,710,3.47233333
70502,STRIPES 7FLEET #42532,SR-302 & FM-1936,Odessa,TX,710,3.099
70503,STRIPES 7FLEET #42491,US-67 & SR-137,Big Lake,TX,710,3.549
70505,STRIPES #42593,LOOP 289 & MLK BLVD,Lubbock,TX,700,2.96566666
70507,ALLSUPS CONVENIENCE STORE #2154,SR-206 / US-283,Coleman,TX,575,3.159
70508,7-ELEVEN #34715,I-294 EXIT 20,Schiller Park,IL,290,4.579
70509,ALLSUPS CONVENIENCE STORE #2108,US-377 & US-183,Early,TX,575,2.93233333
70510,ALLSUPS CONVENIENCE STORE #2147,SR-6 & CR-454,De Leon,TX,630,3.159
70516,STRIPES 7FLEET #42528,"I-20, EXIT 217 & SR-139",Colorado City,TX,575,2.899
70527,THORNTONS #164,I-65 EXIT 16 & US-31,Memphis,IN,415,3.62566666
70530,LOVES TRAVEL STOP #767,FM-511 & SR-48,Brownsville,TX,625,3.15566666
70538,SPEEDWAY #9329,"I-64 EXIT 43, SR 395 & 2823",Waddy,KY,410,3.149
70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.359
70539,PILOT #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.499
70539,PILOT TRAVEL CENTER #1174,"I-70/SR-1, EXIT 147",Marshall,IL,510,3.299
70540,LOVES TRAVEL STOP #674,US-27 & SR-60,Lake Wales,FL,140,3.55233333
70541,Kwik Star#1012,US-71 & SR-9,Spirit Lake,IA,440,3.299
70543,ALLSUPS CONVENIENCE STORE #2078,US-60,White Deer,TX,585,2.969
70544,ALLSUPS CONVENIENCE STORE #2100,US-87,Odonnell,TX,700,3.099
70545,ALLSUPS CONVENIENCE STORE #2205,SR-83,Denver City,TX,700,3.36566666
70546,ALLSUPS CONVENIENCE STORE #2370,US-287 & SR-70,Clarendon,TX,585,2.929
70547,ALLSUPS CONVENIENCE STORE #2140,SR-114,Bridgeport,TX,630,2.899
70548,ALLSUPS CONVENIENCE STORE #2114,US-84,Muleshoe,TX,700,3.19066666
70549,ALLSUPS CONVENIENCE STORE #2194,214 PLAINS HIGHWAY,Denver City,TX,700,3.38233333
70550,TEXACO #379545,US-290,Giddings,TX,595,3.399
70551,KWIK TRIP #1047,SR-100 & SR-59,Milwaukee,WI,444,3.54066666
70552,KWIK TRIP #941,US-2,Duluth,MN,334,3.499
70553,KWIK TRIP #1028,US-59,Worthington,MN,425,3.16566666
70554,HORSESHOE CONVENIENCE,SR 302 & IC 200,Mentone,TX,710,3.10733333
70555,THORNTONS #615,I-40 EXIT 188,Kingston Springs,TN,460,2.98233333
70556,ZIP ZONE EXPRESS,US-23,Catlettsburg,KY,255,3.699
70557,LOVES TRAVEL STOP #727,"I-44, EXIT 283 & US-69",Big Cabin,OK,560,3.41233333
70558,LOVES TRAVEL STOP #752,"I-43, EXIT 25 & SR-67",Elkhorn,WI,520,3.24066666
70559,KWIK TRIP #1026,"HWY-23/ HWY-169, EXIT 23",Milaca,MN,453,3.369
70560,PILOT DEALER #1235,"I-8, EXIT 42",Tacna,AZ,900,3.599
70560,PILOT #1235,"I-8, EXIT 42",Tacna,AZ,900,3.659
70561,PILOT #1143,I-20 & SR-302,Odessa,TX,710,3.599
70562,SPEEDWAY #7161,I-65 & US-31,Portland,TN,460,3.024
70563,PILOT DEALER #1234,US-93 & CR-145,Willow Beach,AZ,910,3.839
70563,PILOT #1234,US-93 & CR-145,Willow Beach,AZ,910,3.899
70564,SPEEDWAY #7236,"I-90/SR-2, EXIT 151",Avon,OH,305,3.659
70565,Kwik Star #1025,SR-9/SR-4,Estherville,IA,425,3.33233333
70567,LEDGEWOOD BP,I-80/SR-46,Ledgewood,NJ,115,3.299
70571,LOVES TRAVEL STOP #748,"I-90, I-80 & SR-49",Edon,OH,550,3.88733333
70572,LOVES TRAVEL STOP #745,I-94,Saint Clair,MI,342,3.949
70573,KWIK TRIP #1038,US-12,Prairie Du Sac,WI,420,3.484
70574,SPEEDWAY #3961,"I-55, EXIT 109",Williamsville,IL,318,3.299
70575,SPEEDWAY #6721,SR 51,Mc Kees Rocks,PA,165,3.899
70576,KWIK TRIP #593,"I-94, EXIT 41 & SR-25",Menomonie,WI,295,3.574
70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.299
70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.359
70578,COMMON CENTS #125,"I-90/US-14, EXIT 61",Rapid City,SD,506,3.20733333
70579,Exxon/One9 #1338,I-35 & CR-372,Jarrell,TX,765,2.88566666
70580,LOVES TRAVEL STOP #753,I-90 EXIT 96 & SR-474,Missoula,MT,820,3.674
70581,LOVES TRAVEL STOP #773,"SR-14 & I-59/20, EXIT 40",Eutaw,AL,615,3.13733333
70582,Kwik Star #1039,I-80 EXIT 301,Bettendorf,IA,270,3.649
70583,LOVES TRAVEL STOP #783,US-60 & US-63,Willow Springs,MO,535,3.419
70584,PILOT TRAVEL CENTER #1209,"I-20, EXIT 136 & SR-349",Midland,TX,710,3.56566666
70585,PILOT TRAVEL CENTER #1211,US-385 & CR-1910,Andrews,TX,710,3.639
70586,MAVERIK COUNTRY STORE #610,I-80,Winnemucca,NV,966,3.389
70587,MAVERIK COUNTRY STORE #623,US-89,Gunnison,UT,835,3.419
70588,SPEEDWAY #7217,I-70 EXIT 49,Smithton,PA,165,3.91566666
70590,CIRCLE K #2722291,US-1 & SR-206,Saint Augustine,FL,75,3.379
70591,SPEEDWAY #6465,"I-77, EXIT 101",Canton,OH,249,3.60733333
70592,LOVES TRAVEL STOP #751,"I-20, EXIT 87",Elgin,SC,135,3.42566666
70593,LOVES TRAVEL STOP #735,I-75/SR-401,Calhoun,GA,285,3.279
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.199
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.349
70595,SPEEDWAY #6509,"I-74, EXIT 206",Oakwood,IL,280,3.299
70596,SPEEDWAY #7208,I-85 EXIT 137,Jefferson,GA,16,3.119
70597,SPEEDWAY #9394,SR-4 & US-25,Lexington,KY,410,3.129
70598,SPEEDWAY #7175,US-78 & SR-175,Memphis,TN,435,3.199
70599,Jet Food Store,US-278,Warrenton,GA,85,3.41566666
70600,KWIK STAR #1027,US-65,Mason City,IA,433,3.264
70601,24/7 TRAVEL STORE,I-70 EXIT 275,Abilene,KS,523,2.994
70603,ROAD RANGER #277,"I-30, EXIT 201 & SR-8",New Boston,TX,766,3.08066666
70604,KWIK STAR #940,US-69 & SR-9,Forest City,IA,433,3.449
70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.599
70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.569
70606,SPEEDWAY #7179,"I-65 & SR-101, EXIT 38",Smiths Grove,KY,415,3.06566666
70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,291,3.249
70607,SPEEDWAY #8544,"I-55 & US-6, EXIT 24B",Channahon,IL,291,3.299
70608,KWIK TRIP #1017,US-10/SR-47,Anoka,MN,451,3.624
70609,JP TRAVEL PLAZA,"I-75, EXIT 205 & SR-16",Jackson,GA,18,3.159
70611,Shell,US-6 & SR-3,Kendallville,IN,370,3.499
70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.839
70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.809
70612,SHREES TRUCK STOP #2,I-90 EXIT 101,Thorp,WA,920,3.859
70615,THORNTONS #0334,I-57 EXIT 350 & SR-83,Posen,IL,365,3.399
70617,QUIKTRIP #224,"I-435, EXIT 57",Kansas City,MO,400,3.099
70618,LOVES TRAVEL STOP #744,"I-270 N, EXIT 49",Lockbourne,OH,315,3.45566666
70619,KWIK TRIP #1049,US-212 & CR-68,Glencoe,MN,448,3.524
70620,LOVES TRAVEL STOP #779,I-30 EXIT 97,Malvern,AR,635,3.499
70621,FRIENDLY GUS STORE #24,I-16 EXIT 53 & SR-19,Dublin,GA,85,3.399
70622,SPEEDWAY #6781,US-422,Douglassville,PA,208,3.799
70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,293,3.589
70623,SPEEDWAY #1127,"I-55, EXIT 267 & SR-53",Bolingbrook,IL,293,3.299
70624,KWIK STAR #929,I-74 EXIT 2,Bettendorf,IA,270,3.599
70625,BROWNVILLE IRVING,SR-11,Brownville,ME,170,3.93233333
70626,GOLDEN GATE PETROLEUM,"I-70, EXIT 97",Silt,CO,810,3.459
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.959
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.859
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.839
70628,PILOT #1195,"I-90, EXIT 106",Ellensburg,WA,977,3.899
70629,KWIK TRIP #930,"I-35, EXIT 147 & SR-95",North Branch,MN,448,3.40233333
70630,SPEEDWAY #3632,"I-76, EXIT 33 & SR-43",Kent,OH,249,3.53233333
70632,CIRCLE K #4706705,SR-394,Crete,IL,365,3.499
70634,CORNER MARKET #101,US-83 & SR-96,Scott City,KS,525,3.359
70635,CIRCLE K #4705706,US-224 & SR-99,Willard,OH,249,3.599
70637,CIRCLE K #2704111,I-2/US-83 & CR-493,Donna,TX,639,3.009
70638,LOVES TRAVEL STOP #769,"I-70, EXIT 358A & US-75",Topeka,KS,570,3.284
70640,LOVES TRAVEL STOP #794,SR-3/SR-33,Watonga,OK,483,3.37566666
70641,LOVES TRAVEL STOP #706,"I-81/I-64, EXIT 213 ",Staunton,VA,185,3.649
70642,LOVES TRAVEL STOP #776,"I-20, EXIT 15",Vicksburg,MS,760,3.549
70643,LOVES TRAVEL STOP #774,US-431/CR-248,Smiths Station,AL,720,3.194
70644,KWIK TRIP #1031,I-494 EXIT 20,Delano,MN,451,3.524
70645,QUIKTRIP #4048,"I-410, EXIT164B",San Antonio,TX,740,2.96566666
70646,KWIK TRIP #1051,I-43 & CR-N,Green Bay,WI,582,3.44066666
70647,PILOT #1227,I-20 EXIT 66,Pyote,TX,710,3.46566666
70648,BARRINGTON APPLEGREEN,SR-125 & SR-9,Barrington,NH,178,3.899
70649,KWIK TRIP #931,SR-95,North Branch,MN,448,3.42733333
70650,MAVERIK COUNTRY STORE #581,"I-15 N, EXIT 334 & SR-193",Clearfield,UT,835,3.33566666
70651,WALBURG TRAVEL CENTER,"I-35, EXIT 266",Georgetown,TX,595,2.83233333
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.099
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.199
70652,ROADYS MACH 1 #14,I-57 EXIT 94,Mount Vernon,IL,574,3.299
70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,280,3.199
70653,MACH 1 #24,I-74 EXIT 215A & SR-1,Tilton,IL,280,3.299
70654,PILOT #1269,I-10 EXIT 378,San Simon,AZ,980,3.309
70654,PILOT DEALER #1269,I-10 EXIT 378,San Simon,AZ,980,3.334
70655,GOLDEN GATE PETROLEUM,US-6,Grand Junction,CO,810,3.499
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.579
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.649
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.489
70656,LOVES TRAVEL STOP #757,"US-23, EXIT 25",Milan,MI,325,3.569
70657,INTERFUEL,I-96 EXIT 167,Springfield,VA,60,3.899
70658,CASEYS #3708,SR-235,New Carlisle,OH,411,3.259
70660,CASEYS #3852,"I-35, EXIT 33 & US-34",Creston,IA,320,3.349
70661,CASEYS #3238,US-52 EXIT 64 & CR-12,Oronoco,MN,451,3.51566666
70662,GETGO #3202,I-79 EXIT 183A,Erie,PA,240,3.899
70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.399
70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.299
70665,POCO LOCO MARKET,I-35 EXIT 219,Buda,TX,595,2.89233333
70666,Thorntons #322,"I-55, EXIT 288",Chicago,IL,290,3.599
70667,EZ TRIP #1226,"I-84, EXIT 104 & US-97",Wasco,OR,935,3.239
70668,LOVES TRAVEL STOP #784,US-30 & CR-9,Schuyler,NE,486,3.28233333
70669,TA EXPRESS BIGGS,"I-84, EXIT 104 & US-97",Wasco,OR,935,3.199
70670,MAVERIK COUNTRY STORE #625,"I-215, EXIT 27 & CR-68",North Salt Lake,UT,835,3.44233333
70673,PAC PRIDE,SR-202,Mesa,AZ,930,4.024
70674,ALLTOWN FRESH #769,SR-111,Ayer,MA,34,3.649
70676,PAC PRIDE,"I-10, EXIT 138",Phoenix,AZ,930,4.0365
70677,PAC PRIDE,US-60,Glendale,AZ,930,4.024
70679,PAC PRIDE,"I-10, EXIT 151",Phoenix,AZ,930,4.024
70680,PAC PRIDE,"I-17, EXIT 215B",Phoenix,AZ,930,4.024
70681,PETRO STOP,US-60,Mesa,AZ,930,4.01566666
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.589
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.489
70682,LOVES TRAVEL STOP #758,"I-255/US-50, EXIT 15",East Saint Louis,IL,540,3.379
